index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1283,464247,Male,Yes,59,No,Engineer,0.0,Low,1.0,Cat_6,A
1119,465030,Male,Yes,35,Yes,Executive,9.0,High,4.0,Cat_6,C
3003,466404,Female,No,40,Yes,Engineer,0.0,Low,1.0,Cat_6,A
6735,460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D
7078,463285,Male,Yes,31,No,Marketing,,Low,4.0,Cat_3,D
2489,465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
6891,466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
2260,465846,Female,No,40,Yes,Artist,5.0,Low,1.0,Cat_6,A
6403,467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
7084,461358,Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
6721,460904,Female,No,35,No,Entertainment,1.0,Low,1.0,Cat_6,B
3810,463502,Male,Yes,40,Yes,Executive,,High,4.0,Cat_6,A
41,465686,Female,No,22,No,Healthcare,0.0,Low,2.0,Cat_6,D
3544,460747,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_3,C
4539,462811,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
2553,461251,Female,No,46,Yes,Marketing,0.0,Low,,Cat_6,D
4089,464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
7553,467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,C
2510,467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,Cat_6,A
7849,459482,Male,Yes,66,No,Marketing,1.0,Low,4.0,Cat_6,D
4591,463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,D
1060,467834,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_2,D
7997,459544,Female,No,23,No,Healthcare,,Low,4.0,Cat_6,D
2670,465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,C
284,466224,Female,No,38,Yes,Healthcare,0.0,Low,1.0,Cat_2,C
1614,464069,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,A
1358,462668,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,B
7294,461481,Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,C
3303,462162,Male,Yes,38,No,Artist,1.0,Low,2.0,Cat_6,B
3565,463510,Female,No,27,Yes,Healthcare,1.0,Low,7.0,Cat_2,A
64,463108,Male,Yes,59,Yes,Lawyer,7.0,High,2.0,Cat_6,A
5738,466825,Female,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,A
443,461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,Cat_6,A
3992,466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,D
327,464184,Female,Yes,39,No,Engineer,4.0,Average,2.0,Cat_6,B
6210,462727,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,A
259,459375,Male,Yes,18,No,Executive,0.0,High,4.0,Cat_6,A
3805,459461,Female,Yes,39,Yes,Artist,0.0,Low,1.0,Cat_1,C
6370,461281,Male,No,23,No,Healthcare,4.0,Low,9.0,Cat_2,D
2032,461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,A
629,463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6,B
901,466850,Female,No,30,No,Doctor,,Low,3.0,Cat_4,D
6671,467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0,Cat_6,B
3401,467818,Female,Yes,37,Yes,Artist,5.0,High,3.0,Cat_6,C
5687,465252,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_3,D
2419,467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,B
5952,463737,Male,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_2,C
3919,459669,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6,B
5327,464477,Male,Yes,36,No,Entertainment,,Low,2.0,Cat_6,A
2316,466598,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,C
1249,467321,Female,Yes,63,Yes,Artist,9.0,Low,2.0,Cat_6,C
837,461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
838,467328,Female,Yes,50,Yes,Doctor,1.0,Average,3.0,Cat_6,B
2139,466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
244,466768,Female,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,C
3607,460075,Female,No,25,Yes,Artist,,Low,1.0,Cat_6,B
4156,467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
399,459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
1660,462757,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
5583,459092,Male,Yes,60,Yes,Executive,0.0,High,4.0,Cat_6,B
4450,462537,Male,No,78,Yes,Entertainment,,Low,1.0,Cat_6,C
676,462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,C
4243,462317,Female,No,32,No,Entertainment,3.0,Low,6.0,Cat_4,D
1225,460568,Female,Yes,33,Yes,Homemaker,0.0,High,2.0,Cat_3,C
4665,463760,Female,No,27,No,Doctor,1.0,Low,,,A
6453,466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,B
3006,464073,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_7,D
5444,463976,Female,No,29,No,Healthcare,5.0,Low,4.0,Cat_4,A
7479,461840,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6,C
4003,464987,Male,Yes,50,Yes,Executive,1.0,High,5.0,Cat_6,B
7842,460536,Male,No,33,No,Engineer,2.0,Low,4.0,Cat_3,D
7676,465815,Male,Yes,41,No,Doctor,0.0,Average,2.0,Cat_4,A
4921,466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
6358,461833,Female,No,27,Yes,Healthcare,5.0,Low,,Cat_6,C
6931,464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C
2691,460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,B
1728,467312,Female,Yes,62,Yes,Artist,1.0,Low,2.0,Cat_6,C
1905,465722,Male,Yes,47,No,,1.0,Low,5.0,Cat_3,A
1881,465485,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
956,467523,Male,No,20,No,Healthcare,,Low,4.0,Cat_4,D
3022,466810,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
7493,459783,Female,Yes,18,No,Artist,,High,,Cat_1,B
2518,466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
5774,463714,Male,Yes,57,No,,1.0,Average,2.0,Cat_4,C
6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
1299,459022,Male,Yes,67,Yes,Artist,10.0,Low,1.0,Cat_6,D
4285,459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6,C
264,465809,Female,No,25,No,Homemaker,1.0,Low,7.0,Cat_4,B
3000,459033,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,B
6235,462884,Female,Yes,55,No,Artist,1.0,Low,2.0,Cat_3,B
5169,466391,Female,Yes,58,Yes,Engineer,0.0,Average,,Cat_6,A
5305,465648,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2,A
6815,467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,B
2371,464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
2009,462103,Female,Yes,53,No,Entertainment,9.0,High,2.0,Cat_6,A
5948,462801,Male,Yes,38,Yes,Entertainment,9.0,Average,3.0,Cat_6,B
1323,462735,Female,Yes,30,No,Artist,0.0,Average,2.0,Cat_1,B
2038,462380,Female,Yes,53,No,Artist,1.0,High,4.0,Cat_6,A
1451,465303,Female,Yes,67,Yes,Artist,1.0,Average,3.0,Cat_2,C
3443,467497,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,D
7510,462824,Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4,B
3923,462581,Female,No,28,No,Engineer,1.0,Low,4.0,Cat_4,A
5295,459695,Male,Yes,35,Yes,Artist,,High,2.0,Cat_6,A
7529,459752,Female,Yes,63,Yes,,,Average,3.0,Cat_6,B
5234,461623,Female,Yes,41,Yes,Artist,11.0,Average,2.0,Cat_6,B
786,460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,D
7657,462288,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_4,C
3201,467565,Male,Yes,60,Yes,Artist,0.0,Low,3.0,Cat_6,C
5442,465561,Male,Yes,25,No,Artist,1.0,Average,4.0,Cat_4,B
4303,465297,Male,Yes,88,No,,,High,3.0,Cat_6,A
2838,461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
3161,463529,Male,No,37,Yes,Marketing,,Low,1.0,Cat_6,A
2201,463049,Male,Yes,51,No,Executive,2.0,High,5.0,Cat_6,A
6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
2529,466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
5082,463824,Female,Yes,37,No,Artist,1.0,Low,3.0,Cat_6,B
773,463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,B
2526,466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,C
1051,459567,Male,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_6,C
2194,467689,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6,D
5493,462720,Male,Yes,35,Yes,Marketing,,Low,5.0,Cat_6,D
6209,464415,Male,Yes,41,No,Doctor,1.0,Low,3.0,Cat_6,A
4905,459235,Male,Yes,55,No,Entertainment,1.0,Low,,Cat_4,A
5732,465844,Female,No,46,Yes,Engineer,0.0,Low,1.0,Cat_6,D
5390,461514,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,B
4033,465627,Female,No,37,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
4934,459460,Male,No,55,No,Lawyer,,Low,1.0,Cat_1,D
7106,466941,Male,Yes,81,Yes,Lawyer,,High,2.0,Cat_6,B
3781,464505,Female,No,30,No,Doctor,9.0,Low,5.0,Cat_6,D
3408,463946,Male,No,25,No,Healthcare,4.0,Low,3.0,Cat_4,D
6489,461453,Male,Yes,41,Yes,Artist,8.0,Low,,Cat_6,D
2947,463826,Female,No,28,Yes,Healthcare,5.0,Low,,Cat_6,D
1141,465691,Male,No,26,Yes,Artist,,Low,,Cat_4,A
1611,460775,Male,Yes,59,Yes,Artist,0.0,Low,2.0,Cat_6,A
3258,460310,Male,No,32,No,Healthcare,12.0,Low,4.0,Cat_6,D
3855,460008,Male,No,25,No,Doctor,9.0,Low,4.0,Cat_6,A
3990,463192,Female,Yes,46,No,Entertainment,4.0,Average,,Cat_4,A
2428,460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0,Cat_3,A
515,465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
5382,462421,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_6,A
5746,462641,Female,Yes,42,No,,,Average,,Cat_4,D
3464,459391,Female,No,40,Yes,Engineer,1.0,Low,4.0,Cat_6,D
5116,459019,Male,Yes,45,No,Executive,10.0,High,3.0,Cat_6,C
4533,467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
4979,463293,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
7524,460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C
7137,464772,Female,Yes,43,No,Engineer,9.0,Average,4.0,Cat_4,A
5921,459739,Male,Yes,72,No,Engineer,1.0,High,,Cat_6,D
6404,460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,B
7297,463981,Female,No,25,Yes,Artist,5.0,Low,1.0,,C
5778,464703,Male,Yes,40,No,Doctor,1.0,Average,5.0,Cat_4,A
2593,461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
4309,461136,Male,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,B
3176,460782,Male,Yes,77,Yes,Artist,1.0,High,2.0,Cat_6,A
1267,460218,Male,Yes,61,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
7967,467235,Female,No,31,Yes,Artist,0.0,Low,2.0,Cat_5,D
4789,466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
684,464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
204,459929,Male,Yes,63,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
3010,459269,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
6218,466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,A
2645,460987,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6,D
7783,465107,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
2383,461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
2616,461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C
3369,466489,Male,Yes,55,Yes,Homemaker,1.0,Average,4.0,Cat_6,C
648,463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
6086,459819,Male,Yes,71,Yes,Entertainment,,High,2.0,Cat_6,B
4465,464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
3794,462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,D
4513,459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
7254,466243,Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,A
2005,462474,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4,A
3937,464022,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
4676,464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
411,466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
3424,466163,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_4,D
5154,463012,Male,Yes,47,No,Engineer,,Low,1.0,Cat_6,D
5766,462256,Female,Yes,59,Yes,Homemaker,0.0,Average,4.0,Cat_6,B
1235,466502,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D
5366,459931,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,A
5037,459687,Male,Yes,50,No,Executive,,High,4.0,Cat_6,B
7898,461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,B
1773,465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,D
4013,465333,Female,Yes,37,Yes,Artist,2.0,Low,2.0,Cat_7,C
2651,464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,A
3834,461507,Male,Yes,35,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
7171,464015,Female,No,42,Yes,Artist,,Low,2.0,Cat_6,A
6841,466396,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D
750,461908,Female,No,26,No,Healthcare,10.0,Low,1.0,Cat_6,D
4395,461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A
6575,464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,B
34,459861,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,D
1612,464118,Male,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
2715,462120,Male,Yes,51,No,Artist,1.0,Low,3.0,Cat_3,A
5984,463567,Male,Yes,40,Yes,Doctor,1.0,Average,2.0,Cat_6,B
3297,466994,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_6,C
5036,464546,Female,Yes,38,Yes,Engineer,8.0,Low,3.0,Cat_6,A
1976,466310,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,B
3651,466371,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,D
5662,459522,Male,Yes,47,Yes,Entertainment,,Average,4.0,Cat_6,B
3195,462592,Female,Yes,35,No,Artist,11.0,Low,2.0,Cat_4,A
3920,467849,Female,Yes,40,Yes,Doctor,0.0,Low,1.0,Cat_2,A
3690,459730,Male,Yes,35,No,,1.0,Low,2.0,Cat_6,D
6428,463786,Female,Yes,37,Yes,Artist,,Average,2.0,Cat_6,C
5991,465752,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6,C
4366,461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
2440,460588,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,D
5267,461118,Female,No,30,Yes,Healthcare,6.0,Low,,Cat_3,A
1814,465980,Female,No,31,Yes,Healthcare,1.0,Low,7.0,Cat_6,A
1147,464133,Male,Yes,73,No,Homemaker,2.0,Low,1.0,Cat_6,A
7045,463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
801,459518,Male,Yes,60,,,,Average,4.0,Cat_6,B
4788,459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C
2472,462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6,C
4561,467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
7436,463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D
3117,459825,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,D
568,464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,D
6395,467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,D
28,465882,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
1822,460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3,B
4716,467519,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
7492,459401,Male,No,26,No,Healthcare,1.0,Low,3.0,,C
3251,463396,Female,No,25,No,Doctor,3.0,Low,4.0,Cat_3,C
4294,466247,Female,,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
2931,466682,Male,Yes,62,,Entertainment,2.0,Average,4.0,Cat_3,C
1401,464032,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
6410,465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
3394,460350,Female,No,43,Yes,Healthcare,2.0,Low,1.0,Cat_4,D
3922,464837,Male,Yes,61,Yes,Artist,1.0,Average,5.0,Cat_4,B
4503,459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
2019,466461,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,D
5176,464999,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7300,464498,Male,Yes,45,Yes,Artist,,Average,3.0,Cat_3,B
7476,466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,B
2941,459671,Female,Yes,48,Yes,Artist,,Average,3.0,Cat_4,A
3759,464402,Male,No,37,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
2205,463255,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
1304,463539,Male,Yes,59,Yes,Artist,1.0,Average,2.0,Cat_4,B
5211,467285,Male,Yes,53,No,Executive,,High,4.0,Cat_6,B
8001,466860,Male,No,21,No,Marketing,0.0,Low,5.0,Cat_1,C
6522,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
7051,463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,A
780,460513,Male,No,27,No,Healthcare,2.0,Low,4.0,Cat_3,D
3274,462681,Female,Yes,59,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
5357,467718,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_2,D
1015,466317,Male,Yes,37,Yes,Entertainment,4.0,Low,1.0,Cat_6,B
5866,466314,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_4,D
3500,464221,Male,Yes,56,Yes,Entertainment,0.0,Low,,Cat_4,A
817,459280,Male,Yes,60,Yes,,0.0,Low,1.0,Cat_6,B
4047,459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,D
5545,459281,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,B
6595,461420,Female,Yes,59,Yes,Doctor,5.0,Low,2.0,Cat_6,A
2581,459483,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_7,A
6577,459152,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,B
7713,459029,Male,Yes,70,No,Executive,,High,2.0,Cat_6,B
6918,462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,D
3886,465324,Male,Yes,41,Yes,Artist,8.0,Low,2.0,Cat_6,B
5491,466117,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3,C
6346,460901,Male,No,22,No,Doctor,8.0,Low,3.0,Cat_6,D
7848,466542,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
6622,461305,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
770,459822,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,D
6507,461963,Female,No,43,Yes,Artist,8.0,Low,1.0,Cat_6,A
6803,461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
5144,460644,Female,Yes,40,Yes,Homemaker,2.0,Average,2.0,Cat_3,C
1833,462892,Male,Yes,33,No,Healthcare,8.0,Average,3.0,Cat_6,C
7712,461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,Cat_6,C
5025,461695,Female,Yes,45,Yes,Artist,3.0,Average,2.0,Cat_6,A
3181,467030,Male,No,26,Yes,Artist,1.0,Low,2.0,Cat_6,A
2718,466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
581,463029,Male,Yes,51,No,Artist,,Average,3.0,Cat_6,C
1031,465574,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,B
7827,461088,Male,Yes,49,Yes,Artist,9.0,Low,1.0,Cat_3,B
7478,462309,Male,No,30,Yes,Healthcare,,Low,1.0,Cat_6,D
3084,459537,Female,No,47,Yes,Homemaker,9.0,Low,3.0,Cat_4,A
6464,466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
2675,461543,Male,No,31,No,Artist,3.0,Low,2.0,Cat_6,A
5239,462385,Male,No,23,No,Doctor,4.0,Low,3.0,Cat_6,C
4255,467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
6325,461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_1,A
2918,460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,B
1360,461699,Male,No,28,Yes,Doctor,0.0,Low,1.0,Cat_6,D
1202,465499,Male,No,63,Yes,Artist,0.0,Low,1.0,Cat_6,A
2389,460988,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0,Cat_4,C
5569,461947,Female,No,33,Yes,Healthcare,0.0,Low,4.0,Cat_2,B
1734,460835,Female,Yes,28,Yes,Artist,0.0,Low,1.0,Cat_5,A
4568,462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6,C
2602,462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,B
6752,461591,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,B
3364,467200,Female,No,75,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
2338,464754,Female,Yes,43,No,Engineer,4.0,Average,7.0,Cat_4,A
4602,461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B
153,460043,Female,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,B
4988,466607,Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,D
6132,463188,Female,Yes,48,Yes,Artist,2.0,Low,2.0,Cat_6,C
975,460875,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_3,A
8014,461489,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
6424,466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
1166,464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4,A
5799,463677,Male,Yes,42,No,Executive,1.0,High,5.0,Cat_6,C
7791,460518,Female,Yes,38,Yes,Engineer,9.0,Average,3.0,Cat_3,C
4590,460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
2716,463980,Female,No,26,Yes,Artist,1.0,Low,9.0,Cat_6,C
682,464965,Male,Yes,76,No,Executive,,Low,7.0,Cat_4,D
2622,463124,Male,Yes,31,No,Artist,,Average,2.0,Cat_6,B
6006,461910,Male,Yes,31,Yes,Artist,,Average,2.0,Cat_2,B
6579,466481,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,B
2740,460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,Cat_3,B
4313,460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,Cat_6,D
164,467768,Male,Yes,60,Yes,Doctor,0.0,Average,2.0,Cat_6,C
5408,465997,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6,D
422,464186,Female,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6,C
2850,461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,B
7009,460548,Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3,D
7835,463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6,B
3114,459165,Male,No,27,No,Doctor,7.0,Low,3.0,Cat_6,C
3910,460388,Female,No,35,Yes,Artist,13.0,Low,2.0,Cat_6,B
4241,466278,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
2798,465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,B
6928,466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
7705,463944,Male,No,29,No,Artist,0.0,Low,5.0,Cat_4,A
3347,464975,Male,Yes,65,Yes,Doctor,5.0,Low,,Cat_4,A
2976,465603,Female,Yes,45,Yes,Homemaker,8.0,Low,,Cat_3,A
7776,464855,Female,Yes,37,No,Engineer,,Average,9.0,Cat_4,A
2585,463024,Male,No,35,Yes,Artist,,Low,1.0,Cat_6,A
4419,464330,Male,No,38,Yes,Artist,,Low,2.0,Cat_6,A
4070,460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,D
7833,461491,Female,Yes,70,Yes,Artist,8.0,Average,2.0,Cat_6,C
3164,464314,Male,Yes,68,No,Lawyer,0.0,Low,2.0,Cat_6,D
5431,467798,Female,No,20,No,,,Low,2.0,Cat_6,D
85,461671,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_6,D
2377,463642,Female,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_2,B
4170,459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
3074,464813,Male,Yes,45,Yes,Engineer,5.0,Average,5.0,Cat_6,B
936,461801,Female,No,27,No,Healthcare,0.0,Low,3.0,Cat_6,A
1980,462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
282,467364,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_3,C
3133,465799,Male,Yes,52,Yes,Artist,1.0,Low,4.0,Cat_6,C
509,462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6,C
131,466746,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6910,466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_3,D
820,460890,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_3,C
